#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AC1D4D,,,,,
#Date Time: 2020-10-28 18:30:21.431,,,,,
#Sample rate: 160000Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Triangle,,,,,
#Frequency: 100 Hz,,,,,
#Period: 10 ms,,,,,
#Amplitude: 1 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 50 %,,,,,
#Phase: 0 ¡Æ,,,,,
#Wavegen Channel 2: Running,,,,,
#Mode: Simple,,,,,
#Type: DC,,,,,
#Offset: 3 V,,,,,
#Power Supplies: ON,,,,,
#Positive Supply: ON,,,,,
#Voltage: 4 V,,,,,
#Negative Supply: ON,,,,,
#Voltage: -4 V,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),average1,timeaverage,
-0.019970833,0.024292877,-0.934929969,0.053543215,-0.019939583,936.0108228
-0.019964583,0.028078215,-0.937694564,0.059393283,-0.019933333,936.0108228
-0.019958333,0.03564889,-0.940459158,0.06524335,-0.019927083,880.9513627
-0.019952083,0.043219566,-0.942532604,0.070749296,-0.019920833,825.8919025
-0.019945833,0.050790242,-0.944951625,0.075911121,-0.019914583,880.9513627
-0.019939583,0.050790242,-0.948061793,0.081417067,-0.019908333,936.0108228
-0.019933333,0.062146256,-0.950135239,0.087267134,-0.019902083,825.8919025
-0.019927083,0.065931594,-0.952899834,0.092428959,-0.019895833,880.9513627
-0.019920833,0.073502269,-0.955664428,0.097934905,-0.019889583,880.9513627
-0.019914583,0.073502269,-0.9573923,0.103440851,-0.019883333,825.8919025
-0.019908333,0.081072945,-0.960502469,0.108602675,-0.019877083,880.9513627
-0.019902083,0.088643621,-0.962921489,0.114108621,-0.019870833,880.9513627
-0.019895833,0.092428959,-0.965340509,0.119614567,-0.019864583,880.9513627
-0.019889583,0.096214297,-0.967413955,0.125120513,-0.019858333,936.0108228
-0.019883333,0.099999635,-0.97017855,0.130970581,-0.019852083,936.0108228
-0.019877083,0.111355648,-0.972943144,0.136820649,-0.019845833,880.9513627
-0.019870833,0.115140986,-0.975707739,0.142326595,-0.019839583,825.8919025
-0.019864583,0.118926324,-0.97743561,0.147488419,-0.019833333,936.0108228
-0.019858333,0.126497,-0.97985463,0.153338487,-0.019827083,880.9513627
-0.019852083,0.134067676,-0.982964799,0.158844433,-0.019820833,880.9513627
-0.019845833,0.130282338,-0.984692671,0.164350379,-0.019814583,1046.129743
-0.019839583,0.141638351,-0.98780284,0.17088869,-0.019808333,936.0108228
-0.019833333,0.149209027,-0.99022186,0.176738757,-0.019802083,880.9513627
-0.019827083,0.152994365,-0.992295306,0.182244703,-0.019795833,880.9513627
-0.019820833,0.160565041,-0.995405474,0.187750649,-0.019789583,936.0108228
-0.019814583,0.164350379,-0.997824495,0.193600717,-0.019783333,936.0108228
-0.019808333,0.171921054,-0.999897941,0.199450784,-0.019777083,825.8919025
-0.019802083,0.171921054,-1.002316961,0.204612609,-0.019770833,936.0108228
-0.019795833,0.183277068,-1.000589089,0.210462677,-0.019764583,936.0108228
-0.019789583,0.187062406,-0.997824495,0.216312744,-0.019758333,936.0108228
-0.019783333,0.194633082,-0.994714326,0.222162812,-0.019752083,880.9513627
-0.019777083,0.202203757,-0.992986454,0.227668758,-0.019745833,880.9513627
-0.019770833,0.205989095,-0.99022186,0.233174704,-0.019739583,880.9513627
-0.019764583,0.209774433,-0.987457265,0.23868065,-0.019733333,880.9513627
-0.019758333,0.213559771,-0.985038245,0.244186596,-0.019727083,936.0108228
-0.019752083,0.224915785,-0.982619225,0.250036664,-0.019720833,880.9513627
-0.019745833,0.228701123,-0.97985463,0.25554261,-0.019714583,825.8919025
-0.019739583,0.228701123,-0.97743561,0.260704434,-0.019708333,936.0108228
-0.019733333,0.236271798,-0.97501659,0.266554502,-0.019702083,936.0108228
-0.019727083,0.247627812,-0.972943144,0.272404569,-0.019695833,825.8919025
-0.019720833,0.25141315,-0.969832975,0.277566394,-0.019689583,825.8919025
-0.019714583,0.255198488,-0.967068381,0.282728218,-0.019683333,880.9513627
-0.019708333,0.262769164,-0.964994935,0.288234164,-0.019677083,825.8919025
-0.019702083,0.266554502,-0.962575915,0.293395988,-0.019670833,825.8919025
-0.019695833,0.270339839,-0.959465746,0.298557813,-0.019664583,880.9513627
-0.019689583,0.277910515,-0.957737874,0.304063759,-0.019658333,770.8324423
-0.019683333,0.285481191,-0.95497328,0.308881462,-0.019652083,770.8324423
-0.019677083,0.285481191,-0.952554259,0.313699164,-0.019645833,825.8919025
-0.019670833,0.293051867,-0.950135239,0.318860989,-0.019639583,770.8324423
-0.019664583,0.300622543,-0.947370645,0.323678691,-0.019633333,770.8324423
-0.019658333,0.30440788,-0.945297199,0.328496394,-0.019627083,770.8324423
-0.019652083,0.308193218,-0.942878179,0.333314097,-0.019620833,770.8324423
-0.019645833,0.315763894,-0.93976801,0.3381318,-0.019614583,770.8324423
-0.019639583,0.319549232,-0.93734899,0.342949503,-0.019608333,770.8324423
-0.019633333,0.32333457,-0.935275544,0.347767205,-0.019602083,770.8324423
-0.019627083,0.330905246,-0.932510949,0.352584908,-0.019595833,770.8324423
-0.019620833,0.330905246,-0.930091929,0.357402611,-0.019589583,825.8919025
-0.019614583,0.338475921,-0.927672909,0.362564435,-0.019583333,770.8324423
-0.019608333,0.342261259,-0.92456274,0.367382138,-0.019577083,825.8919025
-0.019602083,0.346046597,-0.922834868,0.372543962,-0.019570833,825.8919025
-0.019595833,0.353617273,-0.920070274,0.377705787,-0.019564583,770.8324423
-0.019589583,0.357402611,-0.917651254,0.38252349,-0.019558333,770.8324423
-0.019583333,0.361187949,-0.914886659,0.387341192,-0.019552083,770.8324423
-0.019577083,0.368758624,-0.91177649,0.392158895,-0.019545833,770.8324423
-0.019570833,0.372543962,-0.90935747,0.396976598,-0.019539583,825.8919025
-0.019564583,0.3763293,-0.90693845,0.402138422,-0.019533333,770.8324423
-0.019558333,0.383899976,-0.903828281,0.406956125,-0.019527083,770.8324423
-0.019552083,0.387685314,-0.90210041,0.411773828,-0.019520833,825.8919025
-0.019545833,0.391470652,-0.899335815,0.416935652,-0.019514583,770.8324423
-0.019539583,0.399041328,-0.896571221,0.421753355,-0.019508333,770.8324423
-0.019533333,0.402826665,-0.894497775,0.426571058,-0.019502083,770.8324423
-0.019527083,0.406612003,-0.891387606,0.43138876,-0.019495833,770.8324423
-0.019520833,0.410397341,-0.888623011,0.436206463,-0.019489583,715.7729822
-0.019514583,0.414182679,-0.887586288,0.440680044,-0.019483333,770.8324423
-0.019508333,0.421753355,-0.88447612,0.445497747,-0.019477083,770.8324423
-0.019502083,0.429324031,-0.882057099,0.45031545,-0.019470833,715.7729822
-0.019495833,0.429324031,-0.879638079,0.454789031,-0.019464583,825.8919025
-0.019489583,0.436894706,-0.877219059,0.459950855,-0.019458333,715.7729822
-0.019483333,0.444465382,-0.874800039,0.464424437,-0.019452083,715.7729822
-0.019477083,0.444465382,-0.872035444,0.468898018,-0.019445833,715.7729822
-0.019470833,0.452036058,-0.86927085,0.473371599,-0.019439583,770.8324423
-0.019464583,0.455821396,-0.867542978,0.478189302,-0.019433333,770.8324423
-0.019458333,0.459606734,-0.864432809,0.483007004,-0.019427083,825.8919025
-0.019452083,0.459606734,-0.862013789,0.488168829,-0.019420833,825.8919025
-0.019445833,0.46717741,-0.859940343,0.493330653,-0.019414583,770.8324423
-0.019439583,0.474748085,-0.857175749,0.498148356,-0.019408333,715.7729822
-0.019433333,0.478533423,-0.855102303,0.502621937,-0.019402083,715.7729822
-0.019427083,0.486104099,-0.852683283,0.507095518,-0.019395833,715.7729822
-0.019420833,0.486104099,-0.849573114,0.511569099,-0.019389583,770.8324423
-0.019414583,0.493674775,-0.847845242,0.516386802,-0.019383333,660.713522
-0.019408333,0.493674775,-0.844735073,0.520516262,-0.019377083,770.8324423
-0.019402083,0.505030788,-0.841624905,0.525333964,-0.019370833,715.7729822
-0.019395833,0.508816126,-0.839897033,0.529807545,-0.019364583,660.713522
-0.019389583,0.516386802,-0.837478013,0.533937005,-0.019358333,660.713522
-0.019383333,0.516386802,-0.834367844,0.538066465,-0.019352083,660.713522
-0.019377083,0.52017214,-0.832985547,0.542195924,-0.019345833,715.7729822
-0.019370833,0.523957478,-0.830220952,0.546669505,-0.019339583,715.7729822
-0.019364583,0.527742816,-0.827110783,0.551143086,-0.019333333,715.7729822
-0.019358333,0.535313491,-0.825037337,0.555616667,-0.019327083,660.713522
-0.019352083,0.539098829,-0.822272743,0.559746127,-0.019320833,660.713522
-0.019345833,0.539098829,-0.820199297,0.563875586,-0.019314583,660.713522
-0.019339583,0.546669505,-0.817434703,0.568005046,-0.019308333,660.713522
-0.019333333,0.554240181,-0.815015682,0.572134505,-0.019302083,605.6540618
-0.019327083,0.554240181,-0.812596662,0.575919843,-0.019295833,715.7729822
-0.019320833,0.561810857,-0.809832068,0.580393425,-0.019289583,605.6540618
-0.019314583,0.561810857,-0.807067473,0.584178762,-0.019283333,660.713522
-0.019308333,0.569381532,-0.804648453,0.588308222,-0.019277083,660.713522
-0.019302083,0.57316687,-0.802229433,0.592437681,-0.019270833,660.713522
-0.019295833,0.576952208,-0.799464838,0.596567141,-0.019264583,660.713522
-0.019289583,0.580737546,-0.797391392,0.6006966,-0.019258333,660.713522
-0.019283333,0.584522884,-0.794626798,0.60482606,-0.019252083,660.713522
-0.019277083,0.584522884,-0.792207778,0.608955519,-0.019245833,715.7729822
-0.019270833,0.59209356,-0.789788757,0.613429101,-0.019239583,605.6540618
-0.019264583,0.595878898,-0.787024163,0.617214438,-0.019233333,660.713522
-0.019258333,0.603449573,-0.785296291,0.621343898,-0.019227083,660.713522
-0.019252083,0.603449573,-0.782531697,0.625473358,-0.019220833,660.713522
-0.019245833,0.607234911,-0.779075954,0.629602817,-0.019214583,660.713522
-0.019239583,0.614805587,-0.777002508,0.633732277,-0.019208333,660.713522
-0.019233333,0.618590925,-0.774237913,0.637861736,-0.019202083,660.713522
-0.019227083,0.622376263,-0.771818893,0.641991196,-0.019195833,605.6540618
-0.019220833,0.626161601,-0.769745447,0.645776533,-0.019189583,605.6540618
-0.019214583,0.629946939,-0.766635278,0.649561871,-0.019183333,660.713522
-0.019208333,0.633732277,-0.763525109,0.653691331,-0.019177083,605.6540618
-0.019202083,0.633732277,-0.762488387,0.657476669,-0.019170833,660.713522
-0.019195833,0.641302952,-0.759378218,0.661606128,-0.019164583,660.713522
-0.019189583,0.648873628,-0.756959197,0.665735588,-0.019158333,605.6540618
-0.019183333,0.648873628,-0.754885752,0.669520926,-0.019152083,660.713522
-0.019177083,0.652658966,-0.751430008,0.673650385,-0.019145833,605.6540618
-0.019170833,0.660229642,-0.749702137,0.677435723,-0.019139583,550.5946017
-0.019164583,0.66401498,-0.746937542,0.680876939,-0.019133333,550.5946017
-0.019158333,0.66401498,-0.743827374,0.684318156,-0.019127083,605.6540618
-0.019152083,0.667800318,-0.741408353,0.688103493,-0.019120833,605.6540618
-0.019145833,0.675370993,-0.738989333,0.691888831,-0.019114583,605.6540618
-0.019139583,0.675370993,-0.736570313,0.695674169,-0.019108333,605.6540618
-0.019133333,0.679156331,-0.734151293,0.699459507,-0.019102083,550.5946017
-0.019127083,0.686727007,-0.731041124,0.702900723,-0.019095833,495.5351415
-0.019120833,0.690512345,-0.728276529,0.705997818,-0.019089583,605.6540618
-0.019114583,0.694297683,-0.726548658,0.709783156,-0.019083333,550.5946017
-0.019108333,0.694297683,-0.724129638,0.713224372,-0.019077083,550.5946017
-0.019102083,0.698083021,-0.721710617,0.716665588,-0.019070833,550.5946017
-0.019095833,0.701868359,-0.718946023,0.720106805,-0.019064583,605.6540618
-0.019089583,0.705653696,-0.716181428,0.723892143,-0.019058333,550.5946017
-0.019083333,0.709439034,-0.714453557,0.727333359,-0.019052083,550.5946017
-0.019077083,0.71700971,-0.711343388,0.730774575,-0.019045833,495.5351415
-0.019070833,0.71700971,-0.708578793,0.73387167,-0.019039583,550.5946017
-0.019064583,0.71700971,-0.706850922,0.737312886,-0.019033333,605.6540618
-0.019058333,0.720795048,-0.704086327,0.741098224,-0.019027083,605.6540618
-0.019052083,0.732151062,-0.701321733,0.744883562,-0.019020833,495.5351415
-0.019045833,0.732151062,-0.699248287,0.747980656,-0.019014583,550.5946017
-0.019039583,0.732151062,-0.696829267,0.751421873,-0.019008333,605.6540618
-0.019033333,0.735936399,-0.694064672,0.755207211,-0.019002083,550.5946017
-0.019027083,0.743507075,-0.691300078,0.758648427,-0.018995833,495.5351415
-0.019020833,0.743507075,-0.688535483,0.761745521,-0.018989583,550.5946017
-0.019014583,0.747292413,-0.686462037,0.765186738,-0.018983333,605.6540618
-0.019008333,0.751077751,-0.683697443,0.768972076,-0.018977083,550.5946017
-0.019002083,0.754863089,-0.681623997,0.772413292,-0.018970833,550.5946017
-0.018995833,0.758648427,-0.679204977,0.775854508,-0.018964583,550.5946017
-0.018989583,0.762433765,-0.675749234,0.779295724,-0.018958333,550.5946017
-0.018983333,0.766219103,-0.673675788,0.782736941,-0.018952083,440.4756813
-0.018977083,0.77000444,-0.671602342,0.785489914,-0.018945833,550.5946017
-0.018970833,0.773789778,-0.668837747,0.78893113,-0.018939583,550.5946017
-0.018964583,0.773789778,-0.666418727,0.792372346,-0.018933333,550.5946017
-0.018958333,0.777575116,-0.663999707,0.795813562,-0.018927083,550.5946017
-0.018952083,0.781360454,-0.661235112,0.799254779,-0.018920833,495.5351415
-0.018945833,0.78893113,-0.659507241,0.802351873,-0.018914583,495.5351415
-0.018939583,0.78893113,-0.657088221,0.805448968,-0.018908333,495.5351415
-0.018933333,0.792716468,-0.654323626,0.808546063,-0.018902083,495.5351415
-0.018927083,0.796501806,-0.652595755,0.811643157,-0.018895833,495.5351415
-0.018920833,0.800287144,-0.649140011,0.814740252,-0.018889583,495.5351415
-0.018914583,0.796501806,-0.646029843,0.817837346,-0.018883333,605.6540618
-0.018908333,0.807857819,-0.644301971,0.821622684,-0.018877083,440.4756813
-0.018902083,0.811643157,-0.641191802,0.824375657,-0.018870833,440.4756813
-0.018895833,0.811643157,-0.639118356,0.82712863,-0.018864583,440.4756813
-0.018889583,0.815428495,-0.636353762,0.829881603,-0.018858333,440.4756813
-0.018883333,0.815428495,-0.633934742,0.832634576,-0.018852083,495.5351415
-0.018877083,0.822999171,-0.631861296,0.835731671,-0.018845833,385.4162212
-0.018870833,0.822999171,-0.629096701,0.838140522,-0.018839583,495.5351415
-0.018864583,0.826784509,-0.627023255,0.841237617,-0.018833333,495.5351415
-0.018858333,0.830569847,-0.624604235,0.844334712,-0.018827083,385.4162212
-0.018852083,0.834355185,-0.622185215,0.846743563,-0.018820833,440.4756813
-0.018845833,0.838140522,-0.619075046,0.849496536,-0.018814583,495.5351415
-0.018839583,0.838140522,-0.617347174,0.852593631,-0.018808333,440.4756813
-0.018833333,0.84192586,-0.61458258,0.855346604,-0.018802083,440.4756813
-0.018827083,0.84192586,-0.611817985,0.858099577,-0.018795833,495.5351415
-0.018820833,0.845711198,-0.609398965,0.861196671,-0.018789583,495.5351415
-0.018814583,0.849496536,-0.606634371,0.864293766,-0.018783333,495.5351415
-0.018808333,0.849496536,-0.60421535,0.867390861,-0.018777083,495.5351415
-0.018802083,0.857067212,-0.602141905,0.870487955,-0.018770833,495.5351415
-0.018795833,0.86085255,-0.59937731,0.87358505,-0.018764583,440.4756813
-0.018789583,0.857067212,-0.597303864,0.876338023,-0.018758333,550.5946017
-0.018783333,0.864637888,-0.59453927,0.879779239,-0.018752083,495.5351415
-0.018777083,0.872208563,-0.591774675,0.882876334,-0.018745833,440.4756813
-0.018770833,0.868423226,-0.590392378,0.885629307,-0.018739583,495.5351415
-0.018764583,0.872208563,-0.586936635,0.888726401,-0.018733333,440.4756813
-0.018758333,0.875993901,-0.584517615,0.891479374,-0.018727083,495.5351415
-0.018752083,0.879779239,-0.582444169,0.894576469,-0.018720833,495.5351415
-0.018745833,0.883564577,-0.579334,0.897673564,-0.018714583,440.4756813
-0.018739583,0.883564577,-0.577260554,0.900426537,-0.018708333,440.4756813
-0.018733333,0.891135253,-0.574150385,0.90317951,-0.018702083,330.356761
-0.018727083,0.891135253,-0.571385791,0.905244239,-0.018695833,440.4756813
-0.018720833,0.894920591,-0.569657919,0.907997213,-0.018689583,385.4162212
-0.018714583,0.898705929,-0.56654775,0.910406064,-0.018683333,385.4162212
-0.018708333,0.902491266,-0.564474304,0.912814915,-0.018677083,385.4162212
-0.018702083,0.902491266,-0.56170971,0.915223767,-0.018670833,440.4756813
-0.018695833,0.902491266,-0.55929069,0.91797674,-0.018664583,440.4756813
-0.018689583,0.910061942,-0.556526095,0.920729713,-0.018658333,385.4162212
-0.018683333,0.91384728,-0.554798224,0.923138564,-0.018652083,385.4162212
-0.018677083,0.91384728,-0.55134248,0.925547415,-0.018645833,440.4756813
-0.018670833,0.91384728,-0.548577886,0.928300388,-0.018639583,440.4756813
-0.018664583,0.91384728,-0.54650444,0.931053361,-0.018633333,495.5351415
-0.018658333,0.921417956,-0.543394271,0.934150456,-0.018627083,440.4756813
-0.018652083,0.921417956,-0.5416664,0.936903429,-0.018620833,385.4162212
-0.018645833,0.925203294,-0.539592954,0.93931228,-0.018614583,385.4162212
-0.018639583,0.928988632,-0.536828359,0.941721132,-0.018608333,385.4162212
-0.018633333,0.93277397,-0.534409339,0.944129983,-0.018602083,385.4162212
-0.018627083,0.93277397,-0.531644744,0.946538835,-0.018595833,440.4756813
-0.018620833,0.936559307,-0.52888015,0.949291808,-0.018589583,385.4162212
-0.018614583,0.940344645,-0.527152278,0.951700659,-0.018583333,330.356761
-0.018608333,0.944129983,-0.524733258,0.953765389,-0.018577083,385.4162212
-0.018602083,0.944129983,-0.521968664,0.95617424,-0.018570833,385.4162212
-0.018595833,0.947915321,-0.519204069,0.958583092,-0.018564583,275.2973008
-0.018589583,0.951700659,-0.5160939,0.9603037,-0.018558333,385.4162212
-0.018583333,0.947915321,-0.514366029,0.962712551,-0.018552083,440.4756813
-0.018577083,0.951700659,-0.51125586,0.965465524,-0.018545833,385.4162212
-0.018570833,0.955485997,-0.50883684,0.967874375,-0.018539583,330.356761
-0.018564583,0.959271335,-0.506417819,0.969939105,-0.018533333,385.4162212
-0.018558333,0.963056673,-0.503998799,0.972347957,-0.018527083,330.356761
-0.018552083,0.963056673,-0.501234205,0.974412686,-0.018520833,385.4162212
-0.018545833,0.963056673,-0.499506333,0.976821538,-0.018514583,385.4162212
-0.018539583,0.970627348,-0.496396164,0.979230389,-0.018508333,330.356761
-0.018533333,0.970627348,-0.49363157,0.981295119,-0.018502083,330.356761
-0.018527083,0.966842011,-0.491903698,0.983359849,-0.018495833,385.4162212
-0.018520833,0.978198024,-0.489139104,0.9857687,-0.018489583,275.2973008
-0.018514583,0.978198024,-0.486374509,0.987489308,-0.018483333,385.4162212
-0.018508333,0.978198024,-0.484301063,0.98989816,-0.018477083,385.4162212
-0.018502083,0.978198024,-0.481536469,0.992307011,-0.018470833,385.4162212
-0.018495833,0.9857687,-0.478771874,0.994715862,-0.018464583,330.356761
-0.018489583,0.9857687,-0.476698428,0.996780592,-0.018458333,275.2973008
-0.018483333,0.989554038,-0.473933834,0.9985012,-0.018452083,330.356761
-0.018477083,0.989554038,-0.471514814,1.00056593,-0.018445833,330.356761
-0.018470833,0.993339376,-0.469095794,1.00263066,-0.018439583,275.2973008
-0.018464583,0.993339376,-0.46564005,1.004351268,-0.018433333,385.4162212
-0.018458333,0.993339376,-0.463912179,1.006760119,-0.018427083,385.4162212
-0.018452083,0.997124714,-0.461493159,1.009168971,-0.018420833,330.356761
-0.018445833,1.004695389,-0.459074138,1.0112337,-0.018414583,220.2378407
-0.018439583,1.004695389,-0.456309544,1.012610187,-0.018408333,275.2973008
-0.018433333,1.004695389,-0.453890524,1.014330795,-0.018402083,330.356761
-0.018427083,1.008480727,-0.451817078,1.016395525,-0.018395833,275.2973008
-0.018420833,1.004695389,-0.449052483,1.018116133,-0.018389583,385.4162212
-0.018414583,1.012266065,-0.446287889,1.020524984,-0.018383333,275.2973008
-0.018408333,1.012266065,-0.444214443,1.022245592,-0.018377083,330.356761
-0.018402083,1.012266065,-0.441795423,1.024310322,-0.018370833,275.2973008
-0.018395833,1.019836741,-0.438685254,1.02603093,-0.018364583,220.2378407
-0.018389583,1.019836741,-0.436957382,1.027407417,-0.018358333,275.2973008
-0.018383333,1.019836741,-0.433847213,1.029128025,-0.018352083,330.356761
-0.018377083,1.019836741,-0.431428193,1.031192755,-0.018345833,330.356761
-0.018370833,1.023622079,-0.429354747,1.033257484,-0.018339583,275.2973008
-0.018364583,1.027407417,-0.426244579,1.034978093,-0.018333333,275.2973008
-0.018358333,1.027407417,-0.423479984,1.036698701,-0.018327083,330.356761
-0.018352083,1.031192755,-0.421752112,1.03876343,-0.018320833,275.2973008
-0.018345833,1.031192755,-0.418296369,1.040484039,-0.018314583,275.2973008
-0.018339583,1.034978093,-0.415877349,1.042204647,-0.018308333,275.2973008
-0.018333333,1.031192755,-0.413458329,1.043925255,-0.018302083,330.356761
-0.018327083,1.034978093,-0.411039309,1.045989985,-0.018295833,220.2378407
-0.018320833,1.03876343,-0.408965863,1.047366471,-0.018289583,275.2973008
-0.018314583,1.042548768,-0.405855694,1.049087079,-0.018283333,220.2378407
-0.018308333,1.042548768,-0.403091099,1.050463566,-0.018277083,220.2378407
-0.018302083,1.042548768,-0.401017654,1.051840052,-0.018270833,275.2973008
